"school_year"	"school_code"	"school_name"	"school_type"	"school_city"	"school_state"	"school_zip"	"school_county"	"school_district"	"district_code"	"grade_levels"	"reported"	"enrolled"	"total_exemptions"	"medical_exempt"	"personal_exempt"	"religious_exempt"	"exempt_DTTd"	"exempt_pertussis"	"exempt_polio"	"exempt_MMR"	"exempt_hepB"	"exempt_varicella"	"percent_exempt_DTTd"	"percent_exempt_pertussis"	"percent_exempt_polio"	"percent_exempt_MMR"	"percent_exempt_hepB"	"percent_exempt_varicella"	"percent_exempt"
"27410"	"2012"	"8479"	"Eastside Montessori Education Foundation dba Arbor Schools"	"Private"	"Sammamish"	"WA"	"98075"	"KING"	"Issaquah School District"	17411	"P-9"	"Yes"	53	3	0	3	0	3	3	3	3	3	3	5.66	5.66	5.66	5.66	5.66	5.66	5.66
"27510"	"2012"	"8859"	"Fairview Christian School"	"Private"	"Seattle"	"WA"	"98115"	"KING"	"Seattle Public Schools"	17001	""	"Yes"	54	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1.85	1.85	1.85
"27610"	"2012"	"800S"	"MMSC Day School"	"Private"	"Seattle"	"WA"	"98115"	"KING"	"Seattle Public Schools"	17001	"P-12"	"Yes"	54	11	2	9	0	11	11	11	11	11	11	20.37	20.37	20.37	20.37	20.37	20.37	20.37
"27710"	"2012"	"1473"	"St. Michael Catholic School"	"Private"	"Snohomish"	"WA"	"98290"	"SNOHOMISH"	"Snohomish School District"	31201	"P-8"	"Yes"	54	2	0	2	0	2	2	2	2	2	2	3.7	3.7	3.7	3.7	3.7	3.7	3.7
"27910"	"2012"	"800Z"	"Pope John Paul II High School"	"Private"	"Lacey"	"WA"	"98509"	"THURSTON"	"North Thurston Public Schools"	34003	"9-12"	"Yes"	55	1	0	1	0	0	1	0	0	0	0	0	1.82	0	0	0	0	1.82
"28010"	"2012"	"2174"	"Preston Hall Middle School"	"Public"	"Waitsburg"	"WA"	"99361"	"WALLA WALLA"	"Waitsburg School District"	36401	"7-8"	"Yes"	56	0	3	0	2	2	3	2	0	0	0	3.57	5.36	3.57	0	0	0	0
"28110"	"2012"	"2292"	"North River School"	"Public"	"Cosmopolis"	"WA"	"98537"	"GRAYS HARBOR"	"North River School District"	25200	"PK-12"	"Yes"	56	4	0	4	0	4	4	2	2	2	1	7.14	7.14	3.57	3.57	3.57	1.79	7.14
"28210"	"2012"	"3205"	"Oakesdale Elementary School"	"Public"	"Oakesdale"	"WA"	"99158"	"WHITMAN"	"Oakesdale School District"	38324	"K -6"	"Yes"	56	5	0	5	0	0	0	0	0	3	4	0	0	0	0	5.36	7.14	8.93
"28310"	"2012"	"5156"	"Washington Academy of Arts and Technology"	"Public"	"Spokane Valley"	"WA"	"99016"	"SPOKANE"	"East Valley School District (Spokane)"	32361	"K -12"	"Yes"	56	11	0	11	1	11	11	11	11	7	9	19.64	19.64	19.64	19.64	12.5	16.07	19.64
"28410"	"2012"	"8071"	"Gardner School"	"Private"	"Vancouver"	"WA"	"98686"	"CLARK"	"Battle Ground School District"	6119	"P-8"	"Yes"	57	2	0	2	0	2	2	2	2	2	2	3.51	3.51	3.51	3.51	3.51	3.51	3.51
"28510"	"2012"	"3214"	"Kahlotus Elem and High"	"Public"	"KAHLOTUS"	"WA"	"99335"	"FRANKLIN"	"Kahlotus School District"	11056	"PK-12"	"Yes"	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"28610"	"2012"	"8997"	"Three Tree Montessori"	"Private"	"Burien"	"WA"	"98166"	"KING"	"Highline School District"	17401	"P-6"	"Yes"	58	6	0	6	0	4	4	4	4	6	4	6.9	6.9	6.9	6.9	10.34	6.9	10.34
"28710"	"2012"	"8256"	"Harbor School"	"Private"	"Vashon"	"WA"	"98070"	"KING"	"Vashon Island School District"	17402	"4-8"	"Yes"	58	0	5	0	10	5	5	5	5	0	0	8.62	8.62	8.62	8.62	0	0	0
"28810"	"2012"	"8907"	"Seabury School"	"Private"	"Tacoma"	"WA"	"98422"	"PIERCE"	"Tacoma School District"	27010	""	"Yes"	58	1	0	1	0	1	1	1	1	1	1	1.72	1.72	1.72	1.72	1.72	1.72	1.72
"28910"	"2012"	"8197"	"Five Acre School"	"Private"	"Sequim"	"WA"	"98382"	"CLALLAM"	"Sequim School District"	5323	"P-6"	"Yes"	58	13	0	13	0	4	4	7	4	8	6	6.9	6.9	12.07	6.9	13.79	10.34	22.41
"29010"	"2012"	"1629"	"East Grays Harbor High School"	"Public"	"Elma"	"WA"	"98541"	"GRAYS HARBOR"	"Elma School District"	14068	"9-12"	"Yes"	59	2	0	2	0	2	2	2	2	1	0	3.39	3.39	3.39	3.39	1.69	0	3.39
"29110"	"2012"	"2010"	"Satsop Elementary"	"Public"	"Satsop"	"WA"	"98583"	"GRAYS HARBOR"	"Satsop School District"	14104	"K -6"	"Yes"	59	7	1	6	0	3	3	3	3	5	3	5.08	5.08	5.08	5.08	8.47	5.08	11.86
"29210"	"2012"	"8398"	"Christian Worship Center Elementary"	"Private"	"Zillah"	"WA"	"98953"	"YAKIMA"	"Zillah School District"	39205	"P-12"	"Yes"	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"29310"	"2012"	"1928"	"Burlington-Edison Alternative School"	"Public"	"Burlington"	"WA"	"98233"	"SKAGIT"	"Burlington-Edison School District"	29100	"9-12"	"Yes"	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"29410"	"2012"	"1447"	"Pioneer Meadows Montessori School"	"Private"	"Ferndale"	"WA"	"98248"	"WHATCOM"	"Ferndale School District"	37502	"P-6"	"Yes"	60	12	5	7	0	5	7	7	7	7	5	8.33	11.67	11.67	11.67	11.67	8.33	20
"29510"	"2012"	"1479"	"Summit Classical Christian School"	"Private"	"North Bend"	"WA"	"98045"	"KING"	"Snoqualmie Valley School District"	17410	"K-4"	"Yes"	60	10	0	10	0	4	4	3	4	8	8	6.67	6.67	5	6.67	13.33	13.33	16.67
"29610"	"2012"	"1506"	"Quincy High Tech High"	"Public"	"Quincy"	"WA"	"98848"	"GRANT"	"Quincy School District"	13144	"9-12"	"Yes"	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"29710"	"2012"	"801G"	"Hillside Academy"	"Private"	"Duvall"	"WA"	"98019"	"KING"	"Riverview School District"	17407	"P-6"	"Yes"	60	12	0	12	0	7	7	8	8	8	10	11.67	11.67	13.33	13.33	13.33	16.67	20
"29810"	"2012"	"1804"	"Futures School"	"Public"	"Kirkland"	"WA"	"98034"	"KING"	"Lake Washington School District"	17414	"9-12"	"Yes"	60	4	0	4	0	4	2	2	3	3	0	6.67	3.33	3.33	5	5	0	6.67
"29910"	"2012"	"2958"	"Northport High School"	"Public"	"Northport"	"WA"	"99157"	"STEVENS"	"Northport School District"	33211	"9-12"	"Yes"	60	21	0	21	0	20	18	16	21	17	0	33.33	30	26.67	35	28.33	0	35
"30010"	"2012"	"1497"	"Bright Futures Christian School"	"Private"	"Camas "	"WA"	"98607"	"CLARK"	"Camas School District"	6117	"P-6"	"Yes"	61	6	0	6	0	6	6	6	6	6	6	9.84	9.84	9.84	9.84	9.84	9.84	9.84
"30110"	"2012"	"8996"	"Westgate Christian School"	"Private"	"Spokane"	"WA"	"99208"	"SPOKANE"	"Spokane School District"	32081	"P-8"	"Yes"	61	11	0	11	0	5	6	7	5	8	8	8.2	9.84	11.48	8.2	13.11	13.11	18.03
"30210"	"2012"	"4005"	"Darrington Middle School"	"Public"	"DARRINGTON"	"WA"	"98241"	"SNOHOMISH"	"Darrington School District"	31330	"7-8"	"Yes"	61	8	3	6	0	4	4	3	3	7	0	6.56	6.56	4.92	4.92	11.48	0	13.11
"30310"	"2012"	"1903"	"East Side Alt"	"Public"	"BREMERTON"	"WA"	"98311"	"KITSAP"	"Central Kitsap School District"	18401	"10-12"	"Yes"	62	3	0	3	0	1	1	0	1	1	0	1.61	1.61	0	1.61	1.61	0	4.84
"30410"	"2012"	"8119"	"Lewis County Adventist School"	"Private"	"Chehalis"	"WA"	"98532"	"LEWIS"	"Chehalis School District"	21302	"P-10"	"Yes"	62	3	0	3	0	2	2	2	3	2	2	3.23	3.23	3.23	4.84	3.23	3.23	4.84
"30510"	"2012"	"1528"	"Excelsior High School"	"Public"	"WASHOUGAL"	"WA"	"98671"	"CLARK"	"Washougal School District"	6112	"9-12"	"Yes"	63	2	0	2	0	1	0	0	1	0	0	1.59	0	0	1.59	0	0	3.17
"30610"	"2012"	"1682"	"Bayview"	"Public"	"Langley"	"WA"	"98260"	"ISLAND"	"South Whidbey School District"	15206	"K-12"	"Yes"	64	16	1	15	1	10	11	9	9	12	4	15.62	17.19	14.06	14.06	18.75	6.25	25
"30710"	"2012"	"3580"	"Taholah High School"	"Public"	"Taholah"	"WA"	"98587"	"GRAYS HARBOR"	"Taholah School District"	14077	"9-12"	"Yes"	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"30810"	"2012"	"8917"	"Whatcom Day Academy"	"Private"	"Bellingham"	"WA"	"98226"	"WHATCOM"	"Ferndale School District"	37502	"P-12"	"Yes"	64	5	0	4	1	5	5	5	5	5	5	7.81	7.81	7.81	7.81	7.81	7.81	7.81
"30910"	"2012"	"1769"	"Three Springs High School"	"Public"	"CHENEY"	"WA"	"99004"	"SPOKANE"	"Cheney School District"	32360	"9-12"	"Yes"	65	6	0	6	0	4	3	3	5	6	0	6.15	4.62	4.62	7.69	9.23	0	9.23
"31010"	"2012"	"5118"	"Newport Parent Partnership"	"Public"	"Newport"	"WA"	"99156"	"PEND OREILLE"	"Newport School District"	26056	"K -12"	"Yes"	65	18	0	17	1	13	13	13	14	13	9	20	20	20	21.54	20	13.85	27.69
"31110"	"2012"	"5225"	"Selkirk Middle School"	"Public"	"Ione"	"WA"	"99139"	"PEND OREILLE"	"Selkirk School District"	26070	"6-8"	"Yes"	65	3	0	3	0	1	1	1	2	2	0	1.54	1.54	1.54	3.08	3.08	0	4.62
"31210"	"2012"	"8253"	"Rainier Christian Schools-Highlands Elementary"	"Private"	"Renton"	"WA"	"98059"	"KING"	"Renton School District"	17403	"P-6"	"Yes"	65	2	0	2	0	2	0	0	0	0	0	3.08	0	0	0	0	0	3.08
"31310"	"2012"	"8892"	"Montessori Schools of Snohomish Co."	"Private"	"Everett"	"WA"	"98203"	"SNOHOMISH"	"Everett School District"	31002	"P-12"	"Yes"	65	4	1	3	0	3	3	2	2	3	3	4.62	4.62	3.08	3.08	4.62	4.62	6.15
"31410"	"2012"	"800Q"	"Providence Christian School"	"Private"	"Mukilteo"	"WA"	"98275"	"SNOHOMISH"	"Mukilteo School District"	31006	"P-12"	"Yes"	65	17	0	14	3	17	17	17	17	17	17	26.15	26.15	26.15	26.15	26.15	26.15	26.15
"31510"	"2012"	"1474"	"Overcomer Academy"	"Private"	"Auburn "	"WA"	"98001"	"KING"	"Federal Way School District"	17210	"P-6"	"Yes"	66	13	1	10	2	12	11	13	13	11	13	18.18	16.67	19.7	19.7	16.67	19.7	19.7
"31610"	"2012"	"8971"	"Emerald Heights Academy"	"Private"	"Bellevue"	"WA"	"98006"	"KING"	"Bellevue School District"	17405	"P-8"	"Yes"	66	4	1	3	0	0	0	0	1	3	0	0	0	0	1.52	4.55	0	6.06
"31710"	"2012"	"1822"	"Family Link"	"Public"	"VASHON"	"WA"	"98070"	"KING"	"Vashon Island School District"	17402	"K -12"	"Yes"	67	15	0	14	2	12	11	12	12	13	11	17.91	16.42	17.91	17.91	19.4	16.42	22.39
"31810"	"2012"	"8373"	"Bethany Lutheran Elementary"	"Private"	"Port Orchard"	"WA"	"98366"	"KITSAP"	"South Kitsap School District"	18402	"P-8"	"Yes"	67	5	0	5	0	1	1	1	1	1	5	1.49	1.49	1.49	1.49	1.49	7.46	7.46
"31910"	"2012"	"8620"	"Cedar River Montessori School"	"Private"	"Renton"	"WA"	"98058"	"KING"	"Tahoma School District"	17409	"P-9"	"Yes"	67	3	0	3	0	2	2	2	2	2	3	2.99	2.99	2.99	2.99	2.99	4.48	4.48
"32010"	"2012"	"800T"	"Montessori at Samish Woods"	"Private"	"Bellingham"	"WA"	"98229"	"WHATCOM"	"Bellingham School District"	37501	"P-6"	"Yes"	67	4	0	4	0	3	3	3	3	3	4	4.48	4.48	4.48	4.48	4.48	5.97	5.97
"32110"	"2012"	"1795"	"TEAM High School"	"Public"	"Woodland"	"WA"	"98674"	"COWLITZ"	"Woodland School District"	8404	"9-12"	"Yes"	67	1	1	0	0	1	1	1	1	1	0	1.49	1.49	1.49	1.49	1.49	0	1.49
"32210"	"2012"	"4558"	"Orcas Island Middle School"	"Public"	"EASTSOUND"	"WA"	"98245"	"SAN JUAN"	"Orcas Island School District"	28137	"7-8"	"Yes"	67	8	0	8	0	5	4	6	7	8	0	7.46	5.97	8.96	10.45	11.94	0	11.94
"32310"	"2012"	"1910"	"Marysville SD Special"	"Public"	"Marysville"	"WA"	"98270"	"SNOHOMISH"	"Marysville School District"	31025	"PK-13"	"Yes"	68	7	0	7	0	5	4	3	6	2	1	7.35	5.88	4.41	8.82	2.94	1.47	10.29
"32410"	"2012"	"8135"	"Faith Lutheran School"	"Private"	"Tacoma"	"WA"	"98444"	"PIERCE"	"Tacoma School District"	27010	"P-8"	"Yes"	68	7	1	5	1	7	7	7	7	7	7	10.29	10.29	10.29	10.29	10.29	10.29	10.29
"32510"	"2012"	"8156"	"Everett Christian School"	"Private"	"Everett"	"WA"	"98201"	"SNOHOMISH"	"Everett School District"	31002	"P-8"	"Yes"	68	11	1	10	0	7	7	7	8	8	8	10.29	10.29	10.29	11.76	11.76	11.76	16.18
"32610"	"2012"	"8251"	"Perkins School"	"Private"	"Seattle"	"WA"	"98115"	"KING"	"Seattle Public Schools"	17001	"K-5"	"Yes"	68	0	2	0	2	0	1	2	1	15	15	0	1.47	2.94	1.47	22.06	22.06	0
"32710"	"2012"	"8299"	"Lake WA Girls Middle School"	"Private"	"Seattle"	"WA"	"98122"	"KING"	"Seattle Public Schools"	17001	"6-8"	"Yes"	68	1	0	1	0	0	0	0	1	0	0	0	0	0	1.47	0	0	1.47
"32810"	"2012"	"1519"	"Edmonds Independent Learning"	"Public"	"LYNNWOOD"	"WA"	"98036"	"SNOHOMISH"	"Edmonds School District"	31015	"9-12"	"Yes"	68	2	0	2	0	2	1	1	2	1	0	2.94	1.47	1.47	2.94	1.47	0	2.94
"32910"	"2012"	"3559"	"Republic Junior High"	"Public"	"Republic"	"WA"	"99166"	"FERRY"	"Republic School District"	10309	"6-8"	"Yes"	69	9	2	7	0	4	3	2	2	3	3	5.8	4.35	2.9	2.9	4.35	4.35	13.04
"33110"	"2012"	"3525"	"Lea Hill Elementary School"	"Public"	"AUBURN"	"WA"	"98092"	"KING"	"Auburn School District"	17408	"PK-5"	"Yes"	69	3	3	0	0	3	3	3	3	3	3	4.35	4.35	4.35	4.35	4.35	4.35	4.35
"33210"	"2012"	"8667"	"Harbor Montessori School"	"Private"	"Gig Harbor"	"WA"	"98335"	"PIERCE"	"Peninsula School District"	27401	"P-12"	"Yes"	70	7	0	7	0	3	3	5	4	5	4	4.29	4.29	7.14	5.71	7.14	5.71	10
"33310"	"2012"	"5035"	"HomeWorks"	"Public"	"Cheney"	"WA"	"99004"	"SPOKANE"	"Cheney School District"	32360	"K -12"	"Yes"	70	21	0	21	0	15	13	16	15	15	16	21.43	18.57	22.86	21.43	21.43	22.86	30
"33410"	"2012"	"1841"	"Mosaic Home Education Partnership"	"Public"	"Bainbridge Island"	"WA"	"98110"	"KITSAP"	"Bainbridge Island School District"	18303	"K -8"	"Yes"	71	13	2	11	0	8	9	7	8	8	11	11.27	12.68	9.86	11.27	11.27	15.49	18.31
"33510"	"2012"	"1724"	"PI Program"	"Public"	"Chimacum"	"WA"	"98325"	"JEFFERSON"	"Chimacum School District"	16049	"K -12"	"Yes"	72	22	2	15	5	17	17	17	19	19	7	23.61	23.61	23.61	26.39	26.39	9.72	30.56
"33610"	"2012"	"8242"	"Rainier Christian Middle School"	"Private"	"Covington"	"WA"	"98042"	"KING"	"Kent School District"	17415	"7-8"	"Yes"	72	3	0	1	2	3	3	3	3	3	3	4.17	4.17	4.17	4.17	4.17	4.17	4.17
"33710"	"2012"	"8336"	"Bellevue Montessori School"	"Private"	"Bellevue"	"WA"	"98004"	"KING"	"Bellevue School District"	17405	"P-5"	"Yes"	72	2	0	2	0	2	2	2	2	2	2	2.78	2.78	2.78	2.78	2.78	2.78	2.78
"33810"	"2012"	"1687"	"Explorer Community School"	"Public"	"Redmond"	"WA"	"98052"	"KING"	"Lake Washington School District"	17414	"1-5"	"Yes"	72	8	0	8	0	3	2	4	4	7	5	4.17	2.78	5.56	5.56	9.72	6.94	11.11
"33910"	"2012"	"3075"	"Washtucna Elementary/High School"	"Public"	"Washtucna"	"WA"	"99371"	"ADAMS"	"Washtucna School District"	1109	"K -12"	"Yes"	73	4	0	4	0	4	4	4	4	4	4	5.48	5.48	5.48	5.48	5.48	5.48	5.48
"34010"	"2012"	"4394"	"Summit Valley School"	"Public"	"Addy"	"WA"	"99101"	"STEVENS"	"Summit Valley School District"	33202	"PK-8"	"Yes"	73	16	1	14	1	10	10	11	12	10	15	13.7	13.7	15.07	16.44	13.7	20.55	21.92
"34110"	"2012"	"1544"	"Collins Alternative Programs"	"Public"	"Buckley"	"WA"	"98321"	"PIERCE"	"White River School District"	27416	"4-12"	"Yes"	74	5	0	5	0	2	2	3	3	3	0	2.7	2.7	4.05	4.05	4.05	0	6.76
"34210"	"2012"	"1658"	"Discovery School"	"Public"	"Kirkland"	"WA"	"98034"	"KING"	"Lake Washington School District"	17414	"K -5"	"Yes"	74	13	1	12	0	5	6	8	10	12	10	6.76	8.11	10.81	13.51	16.22	13.51	17.57
"34310"	"2012"	"3856"	"Community School"	"Public"	"Kirkland"	"WA"	"98033"	"KING"	"Lake Washington School District"	17414	"1-5"	"Yes"	74	11	2	9	0	8	8	9	10	8	10	10.81	10.81	12.16	13.51	10.81	13.51	14.86
"34410"	"2012"	"8389"	"Gig Harbor Academy"	"Private"	"Gig Harbor"	"WA"	"98335"	"PIERCE"	"Peninsula School District"	27401	"P-5"	"Yes"	74	3	0	3	0	3	3	3	3	2	3	4.05	4.05	4.05	4.05	2.7	4.05	4.05
"34510"	"2012"	"8569"	"Northwest Yeshiva High School"	"Private"	"Mercer Island"	"WA"	"98040"	"KING"	"Mercer Island School District"	17400	"9-12"	"Yes"	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"34610"	"2012"	"8605"	"New Life Christian School"	"Private"	"Ephrata"	"WA"	"98823"	"GRANT"	"Ephrata School District"	13165	"P-12"	"Yes"	74	1	0	1	0	1	1	1	1	1	1	1.35	1.35	1.35	1.35	1.35	1.35	1.35
"34710"	"2012"	"3006"	"Eagle Rock Multiage School"	"Public"	"Duvall"	"WA"	"98019"	"KING"	"Riverview School District"	17407	"K -5"	"Yes"	74	4	0	4	0	4	4	4	4	4	4	5.41	5.41	5.41	5.41	5.41	5.41	5.41
"34810"	"2012"	"1483"	"Academy for Precision Learning"	"Private"	"Seattle"	"WA"	"98105"	"KING"	"Seattle Public Schools"	17001	"K-9"	"Yes"	75	16	0	11	5	14	14	12	14	10	15	18.67	18.67	16	18.67	13.33	20	21.33
"34910"	"2012"	"1904"	"Parent Partnerhip"	"Public"	"Snohomish"	"WA"	"98290"	"SNOHOMISH"	"Snohomish School District"	31201	"K -12"	"Yes"	75	13	0	12	1	9	8	9	9	10	4	12	10.67	12	12	13.33	5.33	17.33
"35010"	"2012"	"3404"	"Whitney Elementary"	"Public"	"Anacortes"	"WA"	"98221"	"SKAGIT"	"Anacortes School District"	29103	"PK-K "	"Yes"	75	8	1	6	1	4	4	5	4	6	7	5.33	5.33	6.67	5.33	8	9.33	10.67
"35110"	"2012"	"8304"	"Snoqualmie Springs School"	"Private"	"Issaquah"	"WA"	"98029"	"KING"	"Issaquah School District"	17411	"P-3"	"Yes"	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"35210"	"2012"	"8937"	"Mason County Christian School"	"Private"	"Shelton"	"WA"	"98584"	"MASON"	"Shelton School District"	23309	"P-8"	"Yes"	75	12	0	8	4	10	9	9	11	10	12	13.33	12	12	14.67	13.33	16	16
"35310"	"2012"	"5004"	"Saratoga School"	"Public"	"Stanwood"	"WA"	"98292"	"SNOHOMISH"	"Stanwood-Camano School District"	31401	"K -12"	"Yes"	76	11	0	11	0	10	9	10	10	9	7	13.16	11.84	13.16	13.16	11.84	9.21	14.47
"35410"	"2012"	"3855"	"Emerson High School (BEST Sr High)"	"Public"	"Kirkland"	"WA"	"98033"	"KING"	"Lake Washington School District"	17414	"9-12"	"Yes"	77	8	1	7	0	5	4	5	6	7	0	6.49	5.19	6.49	7.79	9.09	0	10.39
"35510"	"2012"	"8021"	"St. Rose of Lima School"	"Private"	"Ephrata"	"WA"	"98823"	"GRANT"	"Ephrata School District"	13165	"P-6"	"Yes"	77	7	3	7	0	7	7	7	7	7	0	9.09	9.09	9.09	9.09	9.09	0	9.09
"35610"	"2012"	"800V"	"Eagle View Christian School"	"Private"	"Yelm"	"WA"	"98597"	"THURSTON"	"Yelm School District"	34002	"P-12"	"Yes"	77	10	4	6	0	10	10	10	10	10	10	12.99	12.99	12.99	12.99	12.99	12.99	12.99
"35710"	"2012"	"8915"	"St. Paul's Lutheran School"	"Private"	"Wenatchee"	"WA"	"98801"	"CHELAN"	"Wenatchee School District"	4246	"p-6"	"Yes"	78	5	0	5	0	5	5	5	5	5	5	6.41	6.41	6.41	6.41	6.41	6.41	6.41
"35810"	"2012"	"3069"	"St. John Elementary"	"Public"	"Saint John"	"WA"	"99171"	"WHITMAN"	"St. John School District"	38322	"K -6"	"Yes"	79	7	0	7	0	4	4	4	4	3	7	5.06	5.06	5.06	5.06	3.8	8.86	8.86
"35910"	"2012"	"8936"	"\"Lynden Christian School, Bellingham\""	"Private"	"Bellingham"	"WA"	"98226"	"WHATCOM"	"Bellingham School District"	37501	"P-8"	"Yes"	79	14	0	14	0	4	4	6	5	7	10	5.06	5.06	7.59	6.33	8.86	12.66	17.72
"36010"	"2012"	"1612"	"Skill Source"	"Public"	"Wenatchee"	"WA"	"98801"	"CHELAN"	"Wenatchee School District"	4246	"9-12"	"Yes"	80	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1.25	0	1.25
"36110"	"2012"	"2251"	"Centerville Elementary"	"Public"	"Centerville"	"WA"	"98613"	"KLICKITAT"	"Centerville School District"	20215	"K -8"	"Yes"	80	4	0	4	0	1	1	1	1	1	4	1.25	1.25	1.25	1.25	1.25	5	5
"36210"	"2012"	"8150"	"Parkland Lutheran School"	"Private"	"Tacoma"	"WA"	"98444"	"PIERCE"	"Franklin Pierce School District"	27402	"P-8"	"Yes"	80	4	0	4	0	3	3	3	3	3	3	3.75	3.75	3.75	3.75	3.75	3.75	5
"36310"	"2012"	"8557"	"Orcas Christian School"	"Private"	"Eastsound"	"WA"	"98245"	"SAN JUAN"	"Orcas Island School District"	28137	"K-12"	"Yes"	80	10	0	10	0	4	4	3	10	10	7	5	5	3.75	12.5	12.5	8.75	12.5
"36410"	"2012"	"8470"	"Cascadia Montessori School"	"Private"	"Redmond"	"WA"	"98052"	"KING"	"Lake Washington School District"	17414	"K-4"	"Yes"	81	1	1	0	0	1	0	1	1	0	1	1.23	0	1.23	1.23	0	1.23	1.23
"36510"	"2012"	"5021"	"Blaine Home Connections"	"Public"	"Blaine"	"WA"	"98230"	"WHATCOM"	"Blaine School District"	37503	"K -11"	"Yes"	82	50	2	49	0	47	45	29	27	27	21	57.32	54.88	35.37	32.93	32.93	25.61	60.98
"36610"	"2012"	"2443"	"Odessa High School"	"Public"	"ODESSA"	"WA"	"99159"	"LINCOLN"	"Odessa School District"	22105	"7-12"	"Yes"	82	1	0	1	0	1	1	1	1	1	0	1.22	1.22	1.22	1.22	1.22	0	1.22
"36710"	"2012"	"8000"	"Holy Family School"	"Private"	"Clarkston"	"WA"	"99403"	"ASOTIN"	"Clarkston School District"	2250	"P-6"	"Yes"	82	6	0	6	0	1	1	1	4	3	5	1.22	1.22	1.22	4.88	3.66	6.1	7.32
"36810"	"2012"	"8232"	"Yakima Adventist Christian School"	"Private"	"Yakima"	"WA"	"98908"	"YAKIMA"	"Yakima School District"	39007	"K-10"	"Yes"	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"36910"	"2012"	"1733"	"Pal Program"	"Public"	"POULSBO"	"WA"	"98370"	"KITSAP"	"North Kitsap School District"	18400	"K -8"	"Yes"	82	20	0	20	0	16	16	17	17	17	17	19.51	19.51	20.73	20.73	20.73	20.73	24.39
"37010"	"2012"	"3723"	"Orchard Prairie Elementary"	"Public"	"Spokane"	"WA"	"99217"	"SPOKANE"	"Orchard Prairie School District"	32123	"K -7"	"Yes"	83	3	0	3	0	2	2	2	2	2	2	2.41	2.41	2.41	2.41	2.41	2.41	3.61
"37110"	"2012"	"5191"	"Hoquiam Homelink School"	"Public"	"Hoquiam"	"WA"	"98550"	"GRAYS HARBOR"	"Hoquiam School District"	14028	"K -12"	"Yes"	83	4	0	4	0	4	4	3	4	2	1	4.82	4.82	3.61	4.82	2.41	1.2	4.82
"37310"	"2012"	"8968"	"Hyla Middle School"	"Private"	"Bainbridge Island"	"WA"	"98110"	"KITSAP"	"Bainbridge Island School District"	18303	"6-8"	"Yes"	83	8	0	7	1	6	6	6	5	7	4	7.23	7.23	7.23	6.02	8.43	4.82	9.64
"37410"	"2012"	"4862"	"A-I High School (Lakewood Career Academy) "	"Public"	"Lakewood"	"WA"	"98499"	"PIERCE"	"Clover Park School District"	27400	"10-12"	"Yes"	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"37510"	"2012"	"3421"	"Lind Elementary School"	"Public"	"LIND"	"WA"	"99341"	"ADAMS"	"Lind School District"	1158	"PK-6"	"Yes"	84	15	3	11	1	7	9	7	7	2	11	8.33	10.71	8.33	8.33	2.38	13.1	17.86
"37610"	"2012"	"4003"	"Lincoln High School"	"Public"	"PORT ANGELES"	"WA"	"98363"	"CLALLAM"	"Port Angeles School District"	5121	"9-12"	"Yes"	84	2	0	2	0	1	1	0	1	2	0	1.19	1.19	0	1.19	2.38	0	2.38
"37710"	"2012"	"8624"	"St. Cecilia Catholic School"	"Private"	"Bainbridge Island"	"WA"	"98110"	"KITSAP"	"Bainbridge Island School District"	18303	"P-8"	"Yes"	84	7	0	7	0	7	7	7	7	7	7	8.33	8.33	8.33	8.33	8.33	8.33	8.33
"37810"	"2012"	"5226"	"Selkirk High School"	"Public"	"Ione"	"WA"	"99139"	"PEND OREILLE"	"Selkirk School District"	26070	"9-12"	"Yes"	85	5	0	5	0	5	5	5	5	5	0	5.88	5.88	5.88	5.88	5.88	0	5.88
"37910"	"2012"	"2605"	"Wishram High And Elementary Schl"	"Public"	"Wishram"	"WA"	"98673"	"KLICKITAT"	"Wishram School District"	20094	"PK-12"	"Yes"	85	6	4	0	2	4	3	5	5	4	3	4.71	3.53	5.88	5.88	4.71	3.53	7.06
"38010"	"2012"	"3068"	"St. John/Endicott High"	"Public"	"Saint John"	"WA"	"99171"	"WHITMAN"	"St. John School District"	38322	"9-12"	"Yes"	86	5	0	5	0	5	5	3	3	2	2	5.81	5.81	3.49	3.49	2.33	2.33	5.81
"38110"	"2012"	"8340"	"Holy Family School"	"Private"	"Lacey"	"WA"	"98503"	"THURSTON"	"North Thurston Public Schools"	34003	"P-8"	"Yes"	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
